angry,dates,haha,like,love,messages,sad,wow,url
0,2013-02-14T13:24:33+0000,0,36,0,American Airlines y US Airways se fusionan. http://ow.ly/hI6ag,0,0,http://ow.ly/hI6ag
0,2013-02-14T13:19:27+0000,0,7,0,"¿En qué se relaciona el número 65, los dinosaurios y la edad de retiro? http://ow.ly/hI5C7",0,0,http://ow.ly/hI5C7
0,2013-02-13T15:07:06+0000,0,67,0,Cadillac prueba su primer vehículo eléctrico en temperaturas bajo cero http://ow.ly/hGbwO,0,0,http://ow.ly/hGbwO
0,2013-02-13T15:03:52+0000,0,5,0,"El Financial Times, la ""biblia"" del periodismo económico, cumple 125 años http://ow.ly/hGaZk",0,0,http://ow.ly/hGaZk
0,2013-02-13T14:48:47+0000,0,14,0,The Economist: Las tecnologías digitales podrían resultar ser más efímeras que sus predecesoras. http://ow.ly/hG8DG,0,0,http://ow.ly/hG8DG
0,2013-02-11T22:13:15+0000,0,56,0,"El último solenodonte | Fotos | Video | Mapa

El solenodonte es uno de los mamíferos más extraños que viven en el planeta. La Fundación Durrel, de Inglaterra, estudia sus hábitos, aquí en República Dominicana. Les acompañamos a capturar al último de un grupo de 45, que han sido monitoreados para estudiar sus costumbres y promover su conocimiento y preservación.

http://www.diariolibre.com/destacada/2013/02/11/i370526_ultimo-solenodonte.html

Foto: Pedro Genaro",0,0,http://www.diariolibre.com/destacada/2013/02/11/i370526_ultimo-solenodonte.html
0,2013-02-10T14:27:30+0000,0,26,0,Instalarán 22 viveros para renovar plantaciones de café  http://ow.ly/hAhEM,0,0,http://ow.ly/hAhEM
0,2013-02-10T14:11:47+0000,0,32,0,La tormenta que afecta la costa noreste de Estados Unidos deja diez muertos http://ow.ly/hAgXD,0,0,http://ow.ly/hAgXD
0,2013-02-10T14:09:14+0000,0,32,0,El Papa le pide a lo feligreses que no se desalienten ante las dificultades http://ow.ly/hAgQT,0,0,http://ow.ly/hAgQT
0,2013-02-10T14:05:00+0000,0,21,0,"Merca-Santo Domingo despierta expectativa de consumidores.

La segunda feria de productos agropecuarios que se realiza desde el viernes y que culmina hoy en las instalaciones del Merca Santo Domingo, ha atraído la atención de cientos de consumidores que llamados por la novedad o por los precios bajos acuden al encuentro del segundo ensayo de mercado hecho en la plaza. La feria está ubicada en el kilómetro 22 de la autopista Duarte.

http://ow.ly/hAgCJ",0,0,http://ow.ly/hAgCJ
0,2013-02-09T20:13:42+0000,0,101,0,"Toyota renueva su ""pickup"" Tundra. La nueva versión tiene un exterior más esculpido y un interior más refinado.  http://ow.ly/hzHax",0,0,http://ow.ly/hzHax
0,2013-02-06T13:24:31+0000,0,0,0,La Cámara de Diputados convierte en ley la emisión de bonos soberanos  http://ow.ly/ht2NR,0,0,http://ow.ly/ht2NR
0,2013-02-05T12:44:32+0000,0,14,0,"Magnolia es una señora mayor limitada a una silla de ruedas, sus memorias y las paredes de su vieja casa. Un Pacto Con La Soledad nos abre las puertas a las emociones de la vejez y la búsqueda de la esperanza.

""Un pacto con la soledad"" 

Cortometraje dominicano escrito y dirigido por Rodney Llaverías.

http://www.diariolibre.com/cortosdominicanos/2013/02/05/i370179_pacto-con-soledad.html",0,0,http://www.diariolibre.com/cortosdominicanos/2013/02/05/i370179_pacto-con-soledad.html
0,2013-02-02T12:56:40+0000,0,28,0,"Twitter revela ataque informático afecta a 250,000 usuarios. Recomiendan cambio y refuerzo de contraseñas.  http://t.co/SRWRFzMg",0,0,http://t.co/SRWRFzMg
0,2013-02-01T13:06:37+0000,0,24,0,Hoy vence el plazo para la absorción de ITBIS por supermercados http://ow.ly/hkmcF,0,0,http://ow.ly/hkmcF
0,2013-02-01T13:03:16+0000,0,14,0,Más de 500 mil clientes no pagan la luz a las empresas distribuidoras de energía. http://ow.ly/hklU0,0,0,http://ow.ly/hklU0
0,2013-01-29T20:50:08+0000,0,58,0,"Visita multimedia a la La fase 2 del Parque Eólico Los Cocos

El domingo 27 de enero hicimos un recorrido por el Parque Eólico Los Cocos y sus nuevos 26 aerogeneradores que triplican su capacidad de generación hasta los 77  megavatios. Esta segunda fase  será inaugurada este miércoles en un acto  donde se estarán presentes, el presidente Danilo Medina,  diferentes personalidades y miembros de la prensa.

http://www.diariolibre.com/destacada/2013/01/29/i369323_fase-del-parque-eolico-los-cocos.html",0,0,http://www.diariolibre.com/destacada/2013/01/29/i369323_fase-del-parque-eolico-los-cocos.html
0,2013-01-29T20:35:23+0000,0,13,0,Fuego destruye empresa de artículos eléctricos en Santiago http://www.diariolibre.com/noticias/2013/01/29/i369327_fuego-destruye-empresa-articulos-electricos-santiago.html?t=foto,0,0,http://www.diariolibre.com/noticias/2013/01/29/i369327_fuego-destruye-empresa-articulos-electricos-santiago.html?t=foto
0,2013-01-27T20:00:32+0000,0,56,0,Superintendencia de Bancos convoca a participar en programa de empleos. Inscripción es válida sólo por internet. La fecha límite para depositar es el 8 de febrero de 2013.  http://ow.ly/haz6T,0,0,http://ow.ly/haz6T
0,2013-01-27T18:39:17+0000,0,9,0,Irán prohíbe la exportación de crudo a los 27 países de la UE http://ow.ly/hauDn,0,0,http://ow.ly/hauDn
0,2013-01-26T21:15:17+0000,0,273,0,"Muere Harold Priego, creador de Diógenes y Boquechivo. 

El caricaturista dominicano, creador de Diógenes y Boquechivo, falleció de un infarto al rededor de las 4:00 
de la tarde de este sábado.

http://ow.ly/h9Mla",0,0,http://ow.ly/h9Mla
0,2013-01-24T13:38:54+0000,0,42,0,"VERDAD O RETO
Luis, Félix, y Mon son tres niños de un barrio rural-urbano de la zona sur de Santiago, cansados de ser rechazados en un juego de béisbol típico en República Dominicana llamado ""vitilla"" deciden hacer su propio juego.

Un corto domininano de Joan Espino

http://www.diariolibre.com/cortosdominicanos/2013/01/24/i368747_verdad-reto.html",0,0,http://www.diariolibre.com/cortosdominicanos/2013/01/24/i368747_verdad-reto.html
0,2013-01-24T12:55:17+0000,0,11,0,"El desempleo en España alcanzó el 26.02 % de la población activa en 2012 .
http://ow.ly/h5zyA",0,0,http://ow.ly/h5zyA
0,2013-01-23T20:18:36+0000,0,107,0,"La ruta de la Independencia (Infografía interactiva)

El 26 de Enero de 1813 nació Juan Pablo Duarte, Padre fundador  de República Dominicana. Recorremos hoy los enclaves de la Ciudad Colonial, ese viejo Santo Domingo que fue testigo de los momentos claves de la vida y la lucha de Duarte por ver coronado su sueño; una República Dominicana libre y soberana.

http://www.diariolibre.com/sociedad/2013/01/23/i368061_ruta-independencia.html

Flash Player necesario.",0,0,http://www.diariolibre.com/sociedad/2013/01/23/i368061_ruta-independencia.html
0,2013-01-23T19:45:02+0000,0,2,0,Directivos llegan a Davos con pesimismo sobre 2013 http://ow.ly/h4nBO,0,0,http://ow.ly/h4nBO
0,2013-01-23T19:43:47+0000,0,2,0,FMI recorta tres décimas a su previsión de crecimiento de Latinoamérica en 2013 http://ow.ly/h4nsP,0,0,http://ow.ly/h4nsP
0,2013-01-23T14:54:34+0000,0,14,0,Ministra de Trabajo dice parte más débil será más protegida en la discusión salarial http://ow.ly/h3FWt,0,0,http://ow.ly/h3FWt
0,2013-01-20T19:26:07+0000,0,14,0,"Chávez ""va saliendo del postoperatorio"" y entrará en nueva fase, según Maduro http://ow.ly/gYk1X",0,0,http://ow.ly/gYk1X
0,2013-01-20T17:47:41+0000,0,222,0,Obama jura el cargo para un segundo mandato como presidente de Estados Unidos http://ow.ly/gYfoy,0,0,http://ow.ly/gYfoy
0,2013-01-20T17:18:41+0000,0,16,0,Copardom asegura que el monto del aumento salarial no llegará al 20% http://ow.ly/gYdXX,0,0,http://ow.ly/gYdXX
0,2013-01-20T13:38:06+0000,0,128,0,"El lunes 21 de enero del 2013 será la asunción de Obama para su segundo período en la fecha en que se conmemora a Martin Luther King, líder de los derechos civiles http://ow.ly/gY1Kw",0,0,http://ow.ly/gY1Kw
0,2013-01-20T13:32:44+0000,0,15,0,Banco Mundial: mejoran las perspectivas económicas para el mundo en desarrollo http://ow.ly/gY1xF,0,0,http://ow.ly/gY1xF
0,2013-01-20T13:30:53+0000,0,22,0,Volkswagen afirma recibir una avalancha de solicitudes de empleo de España y Portugal http://ow.ly/gY1t4,0,0,http://ow.ly/gY1t4
0,2013-01-20T13:29:47+0000,0,7,0,"Honda revisará 777,000 vehículos en Norteamérica por problemas con el airbag  http://ow.ly/gY1r5",0,0,http://ow.ly/gY1r5
0,2013-01-19T14:08:48+0000,0,14,0,"Los metales raros, el oro tecnológico del siglo XXI  
http://ow.ly/gXb8e",0,0,http://ow.ly/gXb8e
0,2013-01-18T14:32:13+0000,0,3,0,"Gráfico interactivo: Así fue la evolución de los equipos en el Round Robin 2013 
http://app2.diariolibre.com/contenidodl/infografias/graficoroundrobin/",0,0,http://app2.diariolibre.com/contenidodl/infografias/graficoroundrobin/
0,2013-01-18T14:24:14+0000,0,4,0,Al menos 18 terroristas murieron en el asalto a planta de gas argelina http://bit.ly/XijBGq,0,0,http://bit.ly/XijBGq
0,2013-01-18T13:39:16+0000,0,28,0,"Subway, en aprietos por longitud de su emparedado.

Se desató una oleada de críticas después de que un consumidor australiano publicó en la página de la empresa en Facebook una foto de uno de los famosos emparedados de un pie que ofrece la compañía, junto a una cinta métrica que dejó clara la longitud auténtica de ese producto, 11 pulgadas (28 centímetros). Un pie equivale a 12 pulgadas (30.48 centímetros).

http://bit.ly/VvH9uG",0,0,http://bit.ly/VvH9uG
0,2013-01-17T21:10:26+0000,0,18,0,¿Tienes una empresa? ¿Estás creando alguna? ¿Te atrae el tema? Mira estas recomendaciones del profesor Fernando Barrero sobre cómo mejorar los beneficios en una empresa http://bit.ly/Wjrwoq,0,0,http://bit.ly/Wjrwoq
0,2013-01-17T18:55:07+0000,0,28,0,FMI anuncia que el colapso económico del mundo se detuvo  http://bit.ly/XdTXTn,0,0,http://bit.ly/XdTXTn
0,2013-01-17T18:24:08+0000,0,9,0,Estudio de factibilidad para explotación de Loma Miranda iniciará esta semana http://bit.ly/102cF2I,0,0,http://bit.ly/102cF2I
0,2013-01-17T17:00:18+0000,0,23,0,Airbus contratará a tres mil personas en todo el mundo este año y más de 400 serán en España  http://bit.ly/VMxf94,0,0,http://bit.ly/VMxf94
0,2013-01-17T16:34:47+0000,0,10,0,Grant Hill cumple mil partidos en la NBA. http://bit.ly/VMuMvu,0,0,http://bit.ly/VMuMvu
0,2013-01-17T13:43:15+0000,0,5,0,"La 'larga marcha' toma el centro de Islamabad y su líder amenaza con no irse. Fotos y video, en este enlace:
 http://bit.ly/W2mbnI",0,0,http://bit.ly/W2mbnI
0,2013-01-16T12:46:16+0000,0,241,0,"Conoce la Guácara del Lago.
República Dominicana es el país de las playas más bellas. Pero también de un universo de cuevas y grutas de más difícil acceso pero igualmente hermosas.
http://www.diariolibre.com/sociedad/2013/01/16/i367646_guacara-del-lago.html",0,0,http://www.diariolibre.com/sociedad/2013/01/16/i367646_guacara-del-lago.html
0,2013-01-13T21:02:36+0000,0,26,0,El Salón Internacional del Automóvil de Norteamérica se inicia mañana en Detroit. http://ow.ly/gM1VP,0,0,http://ow.ly/gM1VP
0,2013-01-13T20:59:33+0000,0,27,0,"Una historia de como presos hispanos en Estados Unidos  encuentran en la poesía un motivo para cambiar, mientras cumplen condenas  http://ow.ly/gM3DT",0,0,http://ow.ly/gM3DT
0,2013-01-13T19:56:20+0000,0,86,0,Construirán 17 casas para agricultores del Bajo Yuna  http://ow.ly/gM0Ee,0,0,http://ow.ly/gM0Ee
0,2013-01-13T19:52:03+0000,0,38,0,"Aeih insta a las Pymes a formalizarse y evitar usureros
 http://ow.ly/gM0pm",0,0,http://ow.ly/gM0pm
0,2013-01-13T18:30:36+0000,0,28,0,Vakeró irá a la Fiscalía para responder por la acusación de Martha Heredia http://ow.ly/gLWJo,0,0,http://ow.ly/gLWJo
0,2013-01-13T18:05:54+0000,0,20,0,"Nueva York, en estado de emergencia por la gripe  http://ow.ly/gLVyq",0,0,http://ow.ly/gLVyq
0,2013-01-13T18:03:20+0000,0,5,0,"Héctor -La Manta- De la Cruz, dirigente de los Toros, anuncia la rotación de los partidos finales http://ow.ly/gLVqS",0,0,http://ow.ly/gLVqS
0,2013-01-13T15:56:21+0000,0,12,0,Protestan en España contra reforma sanitaria  http://ow.ly/gLNoS,0,0,http://ow.ly/gLNoS
0,2013-01-13T15:38:15+0000,0,5,0,La corte egipcia ordena repetir el juicio a Mubarak por muerte de manifestantes http://ow.ly/gLM7U,0,0,http://ow.ly/gLM7U
0,2013-01-13T15:17:59+0000,0,65,0,Hipólito Mejía anuncia recorrerá el país para lograr unificar al PRD  http://ow.ly/gLL0c,0,0,http://ow.ly/gLL0c
0,2013-01-13T14:54:05+0000,0,310,0,Se encuentra estable y con su familia joven raptada en La Vega http://ow.ly/gLJIW,0,0,http://ow.ly/gLJIW
0,2013-01-13T14:23:27+0000,0,70,0,Inauguran un restaurante chino con 20 robots como camareros y cocineros  http://ow.ly/gLIii,0,0,http://ow.ly/gLIii
0,2013-01-13T14:01:03+0000,0,17,0,"EEUU no acuñaría moneda de un billón de dólares  
http://ow.ly/gLGNU",0,0,http://ow.ly/gLGNU
0,2013-01-12T13:08:49+0000,0,45,0,"Cardenal dice que el padre Regino ""está equivocado"" http://ow.ly/gKOI1",0,0,http://ow.ly/gKOI1
0,2013-01-12T13:05:39+0000,0,8,0,"La agencia J.P Morgan mejora la calificación ""riesgo país"" de RD. 
http://ow.ly/gKOzj",0,0,http://ow.ly/gKOzj
0,2013-01-11T12:43:41+0000,0,4,0,http://ow.ly/gJ82i Vota en la pregunta de Diariolibre.com por una de las tres opciones para resolver la crisis del PRD.,0,0,http://ow.ly/gJ82i
0,2013-01-10T15:09:58+0000,0,9,0,"Para los interesados en la gestión y el management, con mucho gusto presentamos nuestra nueva sección ""Macro & Micro"". http://ow.ly/gFV0m",0,0,http://ow.ly/gFV0m
0,2013-01-10T14:20:03+0000,0,59,0,"La mitad de los alimentos van a la basura, según un informe del Instituto de Ingenieros Mecánicos de Londres, que indica que las principales causas del desperdicio son el mal almacenamiento, fechas muy estrictas sobre vencimiento en el empaquetado y consumidores muy exigentes.  http://ow.ly/gHgH5",0,0,http://ow.ly/gHgH5
0,2013-01-10T14:11:25+0000,0,3,0,Las principales compañías japonesas investigan fallos en sus Boeing 787 http://ow.ly/gHeRK,0,0,http://ow.ly/gHeRK
0,2013-01-10T14:05:32+0000,0,7,0,Comercio de China apunta hacia la recuperación económica http://ow.ly/gHebl,0,0,http://ow.ly/gHebl
0,2013-01-10T14:01:38+0000,0,13,0,Proponen un salario mínimo para Europa y más medidas de solidaridad social   http://ow.ly/gHdS7,0,0,http://ow.ly/gHdS7
0,2013-01-08T12:55:10+0000,0,16,0,"Lo que un aficionado debe saber de las Artes Marciales Mixtas (MMA)
http://webdl03.diariolibre.com/destacada/2013/01/08/i366446_que-aficionado-debe-saber-las-artes-marciales-mixtas-mma.html",0,0,http://webdl03.diariolibre.com/destacada/2013/01/08/i366446_que-aficionado-debe-saber-las-artes-marciales-mixtas-mma.html
0,2013-01-06T20:11:15+0000,0,15,0,"Miguel Vargas: ""Nunca tuve tratos o vínculos con Figueroa Agosto"" http://ow.ly/gA8AD",0,0,http://ow.ly/gA8AD
0,2013-01-05T13:02:46+0000,0,16,0,Cancelado el aviso de tsumani que se emitió tras un sismo frente a Alaska http://ow.ly/gyXQ8,0,0,http://ow.ly/gyXQ8
0,2012-11-10T14:58:25+0000,0,63,0,Policía cancela raso que disparó contra estudiante de la UASD http://ow.ly/1Puf0A,0,0,http://ow.ly/1Puf0A
0,2012-10-21T15:27:39+0000,0,44,0,Policía localiza vehículo de doctora desaparecida en estacionamiento subterráneo de Caribe Tours   http://ow.ly/i/12OhE,0,0,http://ow.ly/i/12OhE
0,2012-09-08T12:59:27+0000,0,74,0,Ricardo Arjona convoca a sus seguidores al Quisqueya ¿Estarás ahí? http://ow.ly/1OuGWP,0,0,http://ow.ly/1OuGWP
0,2012-08-08T21:02:42+0000,0,238,0,Omega con nueva imagen luego de que en la cárcel le cortaran el pelo. Foto: J. Feliz   http://ow.ly/i/POV5,0,0,http://ow.ly/i/POV5
0,2012-06-05T23:35:01+0000,0,70,0,http://www.diariolibre.com/fotos/,0,0,http://www.diariolibre.com/fotos/
0,2012-05-23T13:41:41+0000,0,18,0,"Acusado de matar colombiana tiene amplio historial delictivo. Ha sido sometido en seis ocasiones

http://www.diariolibre.com/noticias/2012/05/23/i337348_dice-acusado-matar-colombiana-tiene-amplio-historial-delictivo.html",0,0,http://www.diariolibre.com/noticias/2012/05/23/i337348_dice-acusado-matar-colombiana-tiene-amplio-historial-delictivo.html
0,2012-05-22T12:31:24+0000,0,210,0,"PLD triunfa en DN y en 16 provincias, y el PRD salió victorioso en 15. El PRD mantendrá la casilla No.1, mientras que los 13 aliados del PLD le aportaron 11.3 puntos  
http://www.diariolibre.com/elecciones2012/2012/05/22/i337159_pld-triunfa-provincias-prd-salio-victorioso.html",0,0,http://www.diariolibre.com/elecciones2012/2012/05/22/i337159_pld-triunfa-provincias-prd-salio-victorioso.html
0,2012-05-15T22:02:26+0000,0,21,0,"""La novela es eterna e infinita, siempre queda abierta y no puede decir fin"", dijo Carlos Fuentes en una visita a Diario Libre en 2010

http://www.diariolibre.com/revista/2012/05/15/i336209_novela-eterna-infinita-siempre-queda-abierta-puede-decir-fin.html?t=foto",0,0,http://www.diariolibre.com/revista/2012/05/15/i336209_novela-eterna-infinita-siempre-queda-abierta-puede-decir-fin.html?t=foto
0,2012-05-08T15:05:36+0000,0,59,0,"Encuesta Insight otorga a Danilo Medina el 52% de la intención del voto. Hipólito Meíia cuenta con el 44.3% de la simpatía e del electorado

 http://www.diariolibre.com/noticias/2012/05/08/i335203_encuesta-insight-otorga-danilo-medina-intencion-del-voto.html",0,0,http://www.diariolibre.com/noticias/2012/05/08/i335203_encuesta-insight-otorga-danilo-medina-intencion-del-voto.html
0,2012-05-08T14:16:05+0000,0,44,0,"Penn Schoen: Danilo 51%, Hipólito 46%. Según el sondeo, en segunda vuelta, Medina obtendría 50% y Mejía 45%

http://www.diariolibre.com/elecciones2012/2012/05/08/i335179_penn-schoen-danilo-hipolito.html",0,0,http://www.diariolibre.com/elecciones2012/2012/05/08/i335179_penn-schoen-danilo-hipolito.html
0,2012-05-07T20:55:29+0000,0,50,0,"Además de Zoe, están nominados a ""Mejor Actor Latino"" Diego Luna, Demián Bichir, Penélope Cruz y Harmony Santana. Puedes votar a través de http://www.tr3s.com/micro/vote/ 
¿POR QUIÉN VOTARÍAS? ",0,0,http://www.tr3s.com/micro/vote/
0,2012-05-07T18:27:58+0000,0,51,0,"Una candidata mexicana a diputada posa semidesnuda en busca de votos
¿ESTÁS DE ACUERDO CON ESTA FORMA DE HACER CAMPAÑA?

http://www.diariolibre.com/latinoamerica/2012/05/07/i335069_una-candidata-mexicana-diputada-posa-semidesnuda-busca-votos.html",0,0,http://www.diariolibre.com/latinoamerica/2012/05/07/i335069_una-candidata-mexicana-diputada-posa-semidesnuda-busca-votos.html
0,2012-05-01T21:56:52+0000,0,115,0,"Nuryn celebró su cumpleaños horas antes de fallecer. Murió tranquila y rodeada de sus familiares
http://www.diariolibre.com/revista/2012/05/01/i334312_nuryn-la-pinky.html",0,0,http://www.diariolibre.com/revista/2012/05/01/i334312_nuryn-la-pinky.html
0,2012-03-27T22:14:12+0000,0,49,0,Figuero Agosto se declara culpable de narcotráficohttp://www.diariolibre.com/noticias/2012/03/27/i329921_index.html,0,0,http://www.diariolibre.com/noticias/2012/03/27/i329921_index.html
0,2012-03-22T21:56:29+0000,0,57,0,Allen Iverson jugará con el equipo Pueblo Nuevo de Santiagohttp://www.diariolibre.com/deportes/2012/03/22/i329087_iverson-pueblo-nuevo-santiago-estrella-nba.html,0,0,http://www.diariolibre.com/deportes/2012/03/22/i329087_iverson-pueblo-nuevo-santiago-estrella-nba.html
0,2012-03-22T21:32:46+0000,0,45,0,Cancelan sargento PN aceptó soborno de Omegahttp://www.diariolibre.com/noticias/2012/03/22/i329077_omega-violencia-periodistas-soborno.html,0,0,http://www.diariolibre.com/noticias/2012/03/22/i329077_omega-violencia-periodistas-soborno.html
0,2012-03-18T22:58:56+0000,0,49,0,Jornada de oración para que Dios el ‘ablande corazón' del Presidentehttp://www.diariolibre.com/noticias/2012/03/18/i328470_index.html,0,0,http://www.diariolibre.com/noticias/2012/03/18/i328470_index.html
